Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Peter,4,D. Brees QB - NO ,16.06,T. Rawls RB - SEA ,0.80,R. Kelley RB - WAS ,8.20,J. Nelson WR - GB ,27.40,D. Hopkins WR - HOU ,4.30,A. Gates TE - LAC ,15.40,I. Crowell RB - CLE ,17.80,W. Lutz K - NO ,11.00,Patriots DEF ,17.00,T. Hightower RB - NO ,4.00,T. Pryor WR - CLE ,3.60,C. Beasley WR - DAL ,2.50,S. Watkins WR - BUF ,21.40,D. Prescott QB - DAL ,23.98,Falcons DEF ,7.00,117.96,Peter,135.72
david,8,C. Palmer QB - ARI ,15.26,L. Murray RB - LV ,5.10,D. Freeman RB - ATL ,8.80,D. Thomas WR - DEN ,2.00,M. Floyd WR - NE ,0.60,T. Eifert TE - CIN ,0.00,B. LaFell WR - CIN ,19.00,C. Sturgis K - PHI ,6.00,Bills DEF ,1.00,R. Mathews RB - PHI ,6.20,K. Rudolph TE - MIN ,5.30,A. Jeffery WR - CHI ,9.20,E. Rogers WR - PIT ,9.00,C. Wentz QB - PHI ,10.78,C. Coleman WR - CLE ,1.50,57.76,Alessandro,73.08
Ryan,1,J. Winston QB - TB ,16.48,D. Murray RB - TEN ,6.00,L. Bell RB - PIT ,25.70,J. Jones WR - ATL ,6.00,M. Thomas WR - NO ,9.80,Z. Ertz TE - PHI ,3.30,S. Ware RB - KC ,8.20,D. Bailey K - DAL ,6.00,Giants DEF ,3.00,M. Stafford QB - DET ,12.50,A. Green WR - CIN ,0.00,T. Gabriel WR - ATL ,1.50,M. Gordon RB - LAC ,0.00,S. Diggs WR - MIN ,8.90,K. Farrow RB - LAC ,5.70,84.48,alex,122.86
alex,2,T. Brady QB - NE ,20.56,L. McCoy RB - BUF ,20.50,E. Elliott RB - DAL ,21.20,B. Cooks WR - NO ,9.80,T. Hill WR - KC ,15.50,J. Graham TE - SEA ,10.30,T. Montgomery RB - GB ,4.00,J. Tucker K - BAL ,13.00,Rams DEF ,8.00,S. Smith WR - BAL ,15.90,L. Fitzgerald WR - ARI ,3.10,M. Gillislee RB - BUF ,9.10,J. Reed TE - WAS ,0.00,T. Yeldon RB - JAX ,0.50,Dolphins DEF ,1.00,122.86,Ryan,84.48
Alessandro,10,M. Ryan QB - ATL ,19.98,J. Stewart RB - CAR ,5.20,C. Michael RB - GB ,0.50,M. Crabtree WR - LV ,9.00,R. Matthews WR - TEN ,9.10,C. Fleener TE - NO ,3.00,J. Crowder WR - WAS ,0.30,M. Bryant K - ATL ,19.00,Cardinals DEF ,7.00,K. Britt WR - LA ,1.50,M. Asiata RB - MIN ,6.40,K. Wright WR - TEN ,2.10,K. Benjamin WR - CAR ,12.30,M. Mariota QB - TEN ,8.26,-,-,73.08,david,57.76
Daniel,11,R. Wilson QB - SEA ,33.60,T. Riddick RB - DET ,0.00,J. White RB - NE ,10.60,J. Landry WR - MIA ,2.90,D. Adams WR - GB ,10.40,D. Pitta TE - BAL ,7.50,M. Wallace WR - BAL ,2.10,M. Crosby K - GB ,8.00,Steelers DEF ,4.00,J. Charles RB - KC ,0.00,R. Gronkowski TE - NE ,0.00,E. Sanders WR - DEN ,2.60,E. Manning QB - NYG ,12.24,K. Stills WR - MIA ,9.50,M. Jones RB - WAS ,0.00,79.10,michael,52.42
Neil,6,B. Roethlisberger QB - PIT ,19.06,F. Gore RB - IND ,6.40,C. Hyde RB - SF ,10.20,D. Bryant WR - DAL ,23.40,T. Hilton WR - IND ,12.50,T. Kelce TE - KC ,22.00,D. Inman WR - LAC ,4.40,S. Gostkowski K - NE ,11.00,Seahawks DEF ,2.00,T. Taylor QB - BUF ,31.16,C. Ivory RB - JAX ,15.40,J. Matthews WR - PHI ,1.20,A. Robinson WR - JAX ,14.70,M. Mitchell WR - NE ,2.90,P. Perkins RB - NYG ,7.70,110.96,Greg,104.80
michael,12,A. Dalton QB - CIN ,12.72,D. Martin RB - TB ,0.00,T. Gurley RB - LA ,14.70,K. Aiken WR - BAL ,0.00,J. Brown WR - ARI ,1.20,D. Walker TE - TEN ,8.30,T. West RB - BAL ,5.50,C. Santos K - KC ,9.00,Broncos DEF ,1.00,M. Forte RB - NYJ ,0.00,J. Maclin WR - KC ,0.90,Z. Miller TE - CHI ,0.00,P. Rivers QB - LAC ,18.88,J. McKinnon RB - MIN ,8.50,Ravens DEF ,3.00,52.42,Daniel,79.10
Kevin,9,D. Carr QB - LV ,22.08,T. Coleman RB - ATL ,19.50,K. Dixon RB - BAL ,5.80,M. Evans WR - TB ,15.70,T. Williams WR - LAC ,12.40,C. Brate TE - TB ,7.20,M. Jones WR - DET ,1.60,D. Hopkins K - WAS ,11.00,Redskins DEF ,11.00,J. Forsett RB - DEN ,7.10,C. Kaepernick QB - SF ,26.14,R. Cobb WR - GB ,0.00,L. Miller RB - HOU ,0.00,A. Thielen WR - MIN ,34.60,D. Moncrief WR - IND ,9.00,106.28,Raed,108.88
Raed,7,A. Rodgers QB - GB ,37.18,B. Powell RB - NYJ ,7.40,J. Howard RB - CHI ,12.80,B. Marshall WR - NYJ ,2.80,A. Brown WR - PIT ,15.60,C. Fiedorowicz TE - HOU ,4.20,J. Edelman WR - NE ,8.90,G. Gano K - CAR ,10.00,Chiefs DEF ,10.00,M. Bennett TE - NE ,7.90,T. Benjamin WR - LAC ,7.50,T. Siemian QB - DEN ,5.32,C. Meredith WR - CHI ,19.50,D. Henry RB - TEN ,3.50,Chargers DEF ,10.00,108.88,Kevin,106.28
Peter,3,A. Luck QB - IND ,24.72,L. Blount RB - NE ,17.00,D. Johnson RB - ARI ,29.60,D. Baldwin WR - SEA ,23.70,A. Cooper WR - LV ,7.60,J. Witten TE - DAL ,9.30,G. Tate WR - DET ,5.80,A. Vinatieri K - IND ,5.00,Eagles DEF ,13.00,D. Lewis RB - NE ,5.70,R. Tannehill QB - MIA ,0.00,A. Hurns WR - JAX ,0.00,D. Booker RB - DEN ,5.10,C. Prosise RB - SEA ,0.00,B. McManus K - DEN ,6.60,135.72,Peter,117.96
Greg,5,K. Cousins QB - WAS ,29.80,J. Hill RB - CIN ,0.80,J. Ajayi RB - MIA ,28.90,D. Jackson WR - WAS ,11.40,O. Beckham WR - NYG ,15.00,G. Olsen TE - CAR ,5.90,A. Peterson RB - MIN ,0.00,S. Hauschka K - SEA ,5.00,Packers DEF ,8.00,P. Garcon WR - WAS ,9.40,R. Jennings RB - NYG ,5.10,C. Newton QB - CAR ,11.52,M. Ingram RB - NO ,23.30,D. Sproles RB - PHI ,12.30,T. Austin WR - LA ,10.00,104.80,Neil,110.96
