Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Peter,3,C. Wentz QB - PHI ,23.98,J. McKinnon RB - MIN ,5.40,C. McCaffrey RB - CAR ,9.70,D. Bryant WR - DAL ,3.70,T. Hill WR - KC ,5.40,J. Graham TE - SEA ,9.40,T. Ginn WR - NO ,7.10,G. Zuerlein K - LA ,16.00,Bengals DEF ,5.00,J. Nelson WR - GB ,1.10,F. Gore RB - IND ,13.90,A. Seferian-Jenkins TE - NYJ ,2.70,J. Winston QB - TB ,0.00,K. Drake RB - MIA ,8.70,C. Coleman WR - CLE ,6.40,85.68,david,129.26
david,5,C. Newton QB - CAR ,17.52,M. Ingram RB - NO ,3.60,M. Lynch RB - LV ,17.00,A. Brown WR - PIT ,30.90,M. Sanu WR - ATL ,12.44,J. Doyle TE - IND ,9.40,B. Cooks WR - NE ,15.40,K. Forbath K - MIN ,6.00,Patriots DEF ,17.00,J. Stewart RB - CAR ,8.60,J. Maclin WR - BAL ,0.60,E. Decker WR - TEN ,2.30,T. Taylor QB - BUF ,14.02,J. Reed TE - WAS ,0.00,Bills DEF ,8.00,129.26,Peter,85.68
Ryan,7,T. Brady QB - NE ,20.68,I. Crowell RB - CLE ,10.50,T. Coleman RB - ATL ,21.70,D. Baldwin WR - SEA ,2.00,R. Anderson WR - NYJ ,26.60,Z. Ertz TE - PHI ,16.30,C. Kupp WR - LA ,11.60,M. Bryant K - ATL ,10.00,Ravens DEF ,9.00,M. Forte RB - NYJ ,2.60,D. Woodhead RB - BAL ,4.50,D. Walker TE - TEN ,12.30,D. Johnson RB - ARI ,0.00,S. Shepard WR - NYG ,0.00,J. Smith-Schuster WR - PIT ,0.00,128.38,Greg,108.36
alex,12,J. Goff QB - LA ,19.86,J. Ajayi RB - PHI ,3.30,J. Mixon RB - CIN ,22.50,K. Stills WR - MIA ,4.70,M. Bryant WR - PIT ,10.10,J. Witten TE - DAL ,4.40,A. Ekeler RB - LAC ,7.00,J. Tucker K - BAL ,13.00,Chiefs DEF ,3.00,E. Sanders WR - DEN ,1.20,J. McCown QB - NYJ ,25.08,D. Freeman RB - ATL ,0.00,A. Hurns WR - JAX ,0.00,J. Allen RB - BAL ,7.70,Lions DEF ,1.00,87.86,Peter,113.76
Alessandro,10,K. Cousins QB - WAS ,16.08,D. Murray RB - TEN ,10.20,C. Anderson RB - DEN ,1.20,A. Jeffery WR - PHI ,11.20,M. Thomas WR - NO ,5.20,A. Hooper TE - ATL ,3.80,A. Abdullah RB - DET ,4.30,C. Boswell K - PIT ,7.00,Rams DEF ,4.00,D. Amendola WR - NE ,1.50,C. Ivory RB - JAX ,-2.60,T. Benjamin WR - LAC ,5.60,J. Gordon WR - CLE ,0.00,T. Cohen RB - CHI ,-0.30,J. Elliott K - PHI ,7.00,62.98,Jeremy,81.44
Daniel,11,B. Roethlisberger QB - PIT ,30.54,L. McCoy RB - BUF ,7.90,D. Johnson RB - CLE ,6.70,D. Thomas WR - DEN ,1.80,R. Matthews WR - TEN ,0.00,J. Cook TE - LV ,0.20,T. Hilton WR - IND ,1.50,S. Gostkowski K - NE ,5.00,Seahawks DEF ,9.00,B. Powell RB - NYJ ,4.60,G. Olsen TE - CAR ,1.00,R. Woods WR - LA ,0.00,T. Lockett WR - SEA ,0.20,M. Mariota QB - TEN ,7.76,H. Henry TE - LAC ,13.60,62.64,Kevin,54.00
Neil,1,R. Wilson QB - SEA ,23.62,D. Lewis RB - NE ,11.30,T. Gurley RB - LA ,12.80,D. Hopkins WR - HOU ,12.50,S. Diggs WR - MIN ,7.50,E. Engram TE - NYG ,1.80,L. Murray RB - MIN ,14.40,M. Prater K - DET ,13.00,Jaguars DEF ,11.00,J. Kearse WR - NYJ ,16.50,D. Adams WR - GB ,14.20,T. Montgomery RB - GB ,0.00,T. Kroft TE - CIN ,7.40,D. Washington RB - LV ,4.60,Panthers DEF ,17.00,107.92,michael,104.16
michael,8,D. Prescott QB - DAL ,3.16,L. Miller RB - HOU ,11.80,A. Kamara RB - NO ,30.80,J. Landry WR - MIA ,7.00,N. Agholor WR - PHI ,15.20,T. Kelce TE - KC ,3.90,L. Bell RB - PIT ,16.30,S. Hauschka K - BUF ,12.00,Broncos DEF ,4.00,A. Peterson RB - ARI ,9.90,C. Fiedorowicz TE - HOU ,3.70,A. Cooper WR - LV ,6.90,W. Fuller WR - HOU ,0.00,J. Williams RB - GB ,25.50,Jets DEF ,2.00,104.16,Neil,107.92
Kevin,2,M. Stafford QB - DET ,14.00,J. Howard RB - CHI ,1.90,K. Hunt RB - KC ,2.60,G. Tate WR - DET ,2.00,A. Green WR - CIN ,6.60,C. Clay TE - BUF ,6.00,O. Darkwa RB - NYG ,3.90,H. Butker K - KC ,4.00,Eagles DEF ,13.00,E. Ebron TE - DET ,3.40,D. Carr QB - LV ,15.82,D. Parker WR - MIA ,0.50,J. Crowder WR - WAS ,20.10,A. Collins RB - BAL ,11.70,C. Davis WR - TEN ,3.90,54.00,Daniel,62.64
Jeremy,4,D. Brees QB - NO ,14.34,M. Gordon RB - LAC ,8.80,S. Perine RB - WAS ,13.00,K. Allen WR - LAC ,23.20,A. Thielen WR - MIN ,8.90,M. Lewis TE - JAX ,1.00,L. Fitzgerald WR - ARI ,3.20,B. Walsh K - SEA ,6.00,Steelers DEF ,3.00,A. Morris RB - DAL ,4.90,M. Lee WR - JAX ,1.30,P. Richardson WR - SEA ,7.00,C. Brate TE - TB ,0.60,E. Elliott RB - DAL ,0.00,D. Henry RB - TEN ,8.90,81.44,Alessandro,62.98
