Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Peter,4,B. Mayfield QB - CLE ,23.58,K. Hunt RB - CLE ,10.60,S. Barkley RB - NYG ,6.00,K. Golladay WR - DET ,6.10,C. Ridley WR - ATL ,16.00,G. Kittle TE - SF ,18.90,D. Metcalf WR - SEA ,3.50,G. Zuerlein K - LA ,6.00,Lions DEF ,8.00,T. Brady QB - NE ,11.30,R. Woods WR - LA ,9.70,A. Thielen WR - MIN ,0.00,D. Freeman RB - ATL ,0.00,A. Ekeler RB - LAC ,0.00,D. Samuel WR - SF ,11.00,98.68,Neil,50.22
david,11,D. Jones QB - NYG ,14.70,C. Hyde RB - HOU ,6.70,A. Kamara RB - NO ,10.20,A. Robinson WR - CHI ,19.10,C. Kupp WR - LA ,3.50,Z. Ertz TE - PHI ,15.10,D. Amendola WR - DET ,2.10,W. Lutz K - NO ,10.00,Browns DEF ,8.00,J. Witten TE - DAL ,0.50,A. Jeffery WR - PHI ,0.00,M. Sanu WR - NE ,0.00,K. Drake RB - ARI ,0.00,P. Mahomes QB - KC ,0.00,Chiefs DEF ,0.00,89.40,Peter,90.70
Ryan,1,L. Jackson QB - BAL ,36.26,L. Bell RB - NYJ ,10.80,C. McCaffrey RB - CAR ,25.30,M. Gallup WR - DAL ,5.50,D. Moore WR - CAR ,25.40,D. Goedert TE - PHI ,1.20,B. Scarbrough RB - DET ,7.80,J. Myers K - SEA ,5.00,Steelers DEF ,12.00,M. Ryan QB - ATL ,7.64,G. Tate WR - NYG ,9.30,K. Allen WR - LAC ,0.00,E. Engram TE - NYG ,0.00,M. Breida RB - SF ,0.00,Ravens DEF ,13.00,129.26,Daniel,93.58
alex,7,J. Garoppolo QB - SF ,18.22,M. Ingram RB - BAL ,23.80,T. Coleman RB - SF ,10.90,D. Hopkins WR - HOU ,21.40,T. McLaurin WR - WAS ,7.20,N. Fant TE - DEN ,1.40,D. Parker WR - MIA ,9.10,J. Lambo K - JAX ,8.00,Eagles DEF ,11.00,A. Green WR - CIN ,0.00,K. Cousins QB - MIN ,0.00,T. Kelce TE - KC ,0.00,D. Williams RB - KC ,0.00,A. Hooper TE - ATL ,0.00,B. Hill RB - ATL ,2.70,111.02,Kevin,61.26
Alessandro,3,S. Darnold QB - NYJ ,28.20,E. Elliott RB - DAL ,12.60,S. Michel RB - NE ,8.50,M. Evans WR - TB ,5.00,D. Chark WR - JAX ,5.80,G. Olsen TE - CAR ,4.40,T. Hilton WR - IND ,1.80,Y. Koo K - ATL ,10.00,49ers DEF ,11.00,M. Jones WR - DET ,4.60,D. Fells TE - HOU ,2.40,C. Wentz QB - PHI ,8.94,P. Barber RB - TB ,3.20,R. Freeman RB - DEN ,2.90,H. Butker K - KC ,0.00,87.30,Jeremy,70.30
Daniel,9,D. Carr QB - LV ,4.18,L. Fournette RB - JAX ,27.90,D. Singletary RB - BUF ,11.40,J. Brown WR - BUF ,9.90,W. Fuller WR - HOU ,14.00,D. Waller TE - LV ,4.10,J. Williams RB - IND ,18.10,M. Gay K - TB ,5.00,Rams DEF ,-1.00,M. Stafford QB - DET ,0.00,S. Diggs WR - MIN ,0.00,G. Everett TE - LA ,2.30,M. Mack RB - IND ,0.00,J. Smith-Schuster WR - PIT ,0.00,D. Johnson WR - PIT ,2.90,93.58,Ryan,129.26
Neil,6,D. Watson QB - HOU ,18.92,T. Gurley RB - LA ,1.90,D. Montgomery RB - CHI ,3.10,J. Edelman WR - NE ,9.30,C. Samuel WR - CAR ,4.90,V. McDonald TE - PIT ,0.10,A. Cooper WR - DAL ,0.00,J. Tucker K - BAL ,9.00,Panthers DEF ,3.00,J. Gordon WR - SEA ,1.00,J. Winston QB - TB ,24.32,D. Johnson RB - HOU ,3.00,D. Johnson RB - ARI ,0.00,R. Jones RB - TB ,12.70,Chargers DEF ,0.00,50.22,Peter,98.68
michael,12,D. Prescott QB - DAL ,6.88,J. Howard RB - PHI ,0.00,D. Henry RB - TEN ,27.50,C. Beasley WR - BUF ,13.60,T. Quinn WR - WAS ,0.00,J. Cook TE - NO ,15.90,T. Cohen RB - CHI ,5.40,A. Vinatieri K - IND ,5.00,Bears DEF ,4.00,T. Burton TE - CHI ,0.00,M. Gordon RB - LAC ,0.00,J. Goff QB - LA ,4.38,T. Hill WR - KC ,0.00,C. Boswell K - PIT ,10.00,Seahawks DEF ,17.00,78.28,Greg,92.74
Kevin,8,J. Brissett QB - IND ,13.16,J. Mixon RB - CIN ,7.90,A. Jones RB - GB ,3.80,D. Adams WR - GB ,12.30,J. Crowder WR - NYJ ,1.80,M. Andrews TE - BAL ,4.50,P. Lindsay RB - DEN ,6.80,M. Prater K - DET ,10.00,Jaguars DEF ,1.00,E. Sanders WR - SF ,1.50,T. Boyd WR - CIN ,14.10,D. Westbrook WR - JAX ,6.90,J. Williams RB - GB ,8.00,K. Murray QB - ARI ,0.00,Vikings DEF ,0.00,61.26,alex,111.02
Jeremy,10,J. Allen QB - BUF ,19.00,D. Guice RB - WAS ,3.80,N. Chubb RB - CLE ,22.40,O. Beckham WR - CLE ,14.40,T. Williams WR - LV ,1.80,O. Howard TE - TB ,1.00,J. White RB - NE ,-0.10,D. Carlson K - LV ,3.00,Saints DEF ,5.00,L. Fitzgerald WR - ARI ,0.00,B. Cooks WR - LA ,3.30,H. Henry TE - LAC ,0.00,K. Ballage RB - MIA ,2.60,A. Mattison RB - MIN ,0.00,D. Slayton WR - NYG ,6.70,70.30,Alessandro,87.30
